"","X","time","text","user_followers","user_verified","likes","retweets"
"187","253","12/25/2022, 16:59:15","Pasta making tradition at Family Sangiuliano - de Witte. Happy Holidays everyone 🎄❤️ https://t.co/Q49pujuBTO",158686,1,1745,61
"188","254","01/01/2023, 19:32:39","Pasta made from Pasta takes on Fenway Park ⚾️🍝 https://t.co/fxEalvsvN3",52081,1,954,52
"189","255","12/25/2022, 23:58:13","This is why its easy to get drastically healthier by “cutting carbs” 

Top 10 sources carbs in the American Diet:
1… https://t.co/NtnwiSCfad",74504,0,431,76
"190","256","12/28/2022, 19:00:08","Pasta Making Is So Mesmerizing https://t.co/mB5otZj0lc",2080153,1,283,69
"191","258","12/28/2022, 22:34:20","The winter storm in Buffalo has brought the city to a standstill with many vulnerable residents unable to access fo… https://t.co/lWuBFnn554",266764,1,2500,343
"192","259","12/27/2022, 11:00:01","WATCH: 🎵 Music on the streets: A food delivery rider earned praise from netizens after he uploaded a TikTok video o… https://t.co/sfSLhko0Mt",767459,1,202,78
"193","260","12/30/2022, 05:14:29","Normal people pay for food delivery, Legends use @eatsurenow #EatSure",78117,1,106,134
"194","261","12/29/2022, 02:48:00","The U.S. joins allies and partners in calling on the Taliban to allow women to continue to play critical roles in h… https://t.co/RvuGUzlfNZ",497000,1,369,94
"195","262","12/27/2022, 06:58:35","Food delivery rider died after modified PMD caught fire in HDB lift in first such case: Coroner's court… https://t.co/qVG5qJPcOc",1233220,1,75,80
"196","263","12/27/2022, 08:39:32","S'pore food delivery rider finds piano at void deck &amp; jams 'Shape of You' on it effortlessly https://t.co/Nd756fMQjJ https://t.co/bkooLX4tH4",364980,1,344,93
"197","264","12/30/2022, 22:52:26","Revenue for food delivery services is expected to grow by over 9% annually and expected to reach over 45 billion do… https://t.co/IsKXMTSh98",31423,1,253,78
"198","265","12/27/2022, 02:25:48","@DoombergT @nytimes The generosity of SBF and his team in tipping their food delivery locals with the FTX customer… https://t.co/D8OdXQp2ub",602487,1,1135,100
"199","266","01/01/2023, 07:08:34","Streamers if food delivery apps didn’t exist https://t.co/C2FAsGPQ0A",321028,1,1121,66
"200","269","12/29/2022, 12:37:10","""Unless [women] participate in aid delivery in Afghanistan, NGOs will be unable to reach the country's most vulnera… https://t.co/DeaVlm6rkP",204968,1,53,19
"201","271","01/01/2023, 08:23:58","First day of the year and I can make it up to the top of the stairs and back down. Thank you Quilty family for a ki… https://t.co/O9W04KeMex",100132,1,1273,21
"202","275","01/01/2023, 23:54:17","@FLKDayton Lol. This is what I don’t order any food for delivery. The thought of anybody having my food open in their car is disgusting.",205,0,0,0
"203","276","01/01/2023, 23:52:02","@donortez Best food delivery @DefreshKitchen1 
Best response @AbiolaBlackdiva 
Best presentation @Hebonii25",1312,0,3,1
"204","280","01/01/2023, 23:47:28","deleted my food delivery apps and deleting a bunch of subscriptions to stuff",222,0,2,0
"205","281","01/01/2023, 23:47:22","Delete the food delivery apps off your phone with me 🧡",4666,0,8,2
"206","282","01/01/2023, 23:46:31","Delivery food incoming and I’m finally going to make myself watch knives out (2019) https://t.co/GKFRpyngKB",887,0,16,0
"207","283","01/01/2023, 23:40:43","@TG22110 If it has fast food delivery were done.😳",523,0,0,0
"208","284","01/01/2023, 23:40:02","JACO's BEST DELIVERY &amp; TAKE OUT FOOD: World Famous in Costa Rica! Jaco Top 10 Restaurant.. OVER 38 DIFFERENT GOURME… https://t.co/ye4nnYq1KQ",20,0,0,0
"209","286","01/01/2023, 23:34:37","Chai you can see I love good food and creative presentation, you can hear the excitement in my voice as my seafood… https://t.co/HIDzTkVyE7",10847,0,3,0
"210","287","01/01/2023, 23:30:12","Drug peddlers use food delivery partners’ disguise to dodge cops https://t.co/VIDkMkUEU0",27804,1,0,1
"211","289","01/01/2023, 23:28:51","@ey_pablo FK ALL DAT CHECK OUT $EATZ BRO

Food delivery type of service BUT based on crypto, just like wolt!

🟥 REL… https://t.co/fRimamTSTM",101,0,7,4
"212","290","01/01/2023, 23:22:01","Meijer received the battery electric semitrucks in December and celebrated their inaugural delivery with a more tha… https://t.co/7puWnfXZaj",2260,0,7,0
"213","291","01/01/2023, 23:20:29","@garyvee DEGENERS CHECK OUT  $EATZ 

Food delivery type of service BUT based on crypto, just like wolt!

🟨 CHART LO… https://t.co/zUKgIXeZIW",101,0,7,6
"214","292","01/01/2023, 23:14:35","@MarchingWith7 We use Hello Fresh a good amount. The meals for four cost somewhere around $100/delivery (3x meals)… https://t.co/XFvBstUKUU",763,0,1,0
"215","294","01/01/2023, 23:12:20","@UberUKsupport who shuts down a conversation mod way through support. My friend had their order delivery cancelled… https://t.co/V7SlHsHWVR",185,0,1,0
"216","295","01/01/2023, 23:10:06","@DannyBTalks I don't trust any food delivery service. Sounds like the customers are just as bad.",7,0,0,0
"217","296","01/01/2023, 23:09:46","@AltMasterRoshi BULLISH ON  $EATZ GUYS

Food delivery type of service BUT based on crypto, just like wolt!

🟨 CHART… https://t.co/fdgnpKBb76",101,0,9,7
"218","297","01/01/2023, 23:06:36","@necrobussy @Gross_Gorex @safsquatch old pic from when a delivery guy took a pic of the food in front of mr larsens door.",34,0,3,0
"219","298","01/01/2023, 23:05:41","If delivery drivers ring my doorbell they better be ready for these hands. Leave the food on the porch. The app wil… https://t.co/opIrdatyZt",510,1,2,0
"220","299","01/01/2023, 23:01:47","@donortez Best food delivery: @Kikizkitchen_  
Best response : @Hebonii25 
Best presentation :@Hebonii25",195,0,2,0
"221","300","01/01/2023, 23:00:40","for the holidays i gave my neighbors 2 years worth of sauce packets i didn't use from my food delivery addiction",111,0,4,0
"222","301","01/01/2023, 22:59:04","Really says a lot about how shit the state of the food delivery market has gotten when Sk*pTheD*shes' website compl… https://t.co/jurltcIFzq",40,0,0,0
"223","302","01/01/2023, 22:56:17","@CryptoPunkRich @Mineable_io BRO U HAVE TO CHECK OUT THIS MAN $EATZ

Food delivery type of service BUT based on cry… https://t.co/awC7An46RO",101,0,10,8
"224","303","01/01/2023, 22:55:42","Pizza delivery guy tonight calls me ... ""Amy there's some dude on your porch with food"". 😂💯",629,0,7,1
"225","304","01/01/2023, 22:55:41","Not a good way to start my year, food delivery not delivered, went 30 min with support and still unknown if im actu… https://t.co/kMSVplP7iG",36,0,1,0
"226","305","01/01/2023, 22:50:16","@endlessmimosa I actually do think he has a job! But it's not really what she makes it sound like lol. Strongly thi… https://t.co/PDXcYve4aA",72,0,3,0
"227","306","01/01/2023, 22:49:32","Reminder: PLEEEEASE remember to rate your delivery man when ordering food, they are our heroes, our light in the dark.",293,0,0,0
"228","310","01/01/2023, 22:46:34","Unless you're drinking. If you live in the suburbs you always pick up your food. Never delivery. That adds at least… https://t.co/IW0UrI44PQ",198,0,0,0
"229","312","01/01/2023, 22:44:30","if i workd for food delivery i would saMple everything !",3169,0,18,1
"230","313","01/01/2023, 22:44:01","⭐️⭐️⭐️⭐️⭐️”Just the ticket. Never used the food parcel service before but was the perfect gift for friends. Communi… https://t.co/S6dmV7dQJh",1576,0,1,0
"231","317","01/01/2023, 22:31:33","@inversebrah Bro CHECK OUT $EATZ

Food delivery type of service BUT based on crypto, just like wolt!

🟥 RELEASING A… https://t.co/P5IQKrETPi",101,0,0,0
"232","318","01/01/2023, 22:25:19","I need to search whether Calif has such a law clearly defined.

Self-insertion-delivery @$$#()/3$ are a main reason… https://t.co/YqeF5S73UD",378,0,0,0
"233","319","01/01/2023, 22:22:11","One of my resolutions is no more food delivery apps. We getting snatched and stacking paper all 2023 okay",1203,0,19,2
"234","320","01/01/2023, 22:19:00","@donortez Best food delivery   - @AbiolaBlackdiva 

Best food response—- @AbiolaBlackdiva 

Best food presentation… https://t.co/hi1Yg8vMLl",162,0,3,3
"235","321","01/01/2023, 22:15:05","@primusgendered Them: hahaha no tip? You're morally obligated to. Delivery people should fuck with your food if you… https://t.co/QllAbJtO5k",352,0,5,0
"236","322","01/01/2023, 22:14:30","Food delivery aggregators saw a busy Saturday on New Year's Eve, with #Zomato CEO Deepinder Goyal himself serving a… https://t.co/0CO5EYst6f",132,0,1,0
"237","325","01/01/2023, 22:10:32","Food was soooo good! Mad I couldn't finish it because this baby won't let me be great...🙄. Cheers to a Healthy Baby… https://t.co/g45v9PKMoO",218,0,0,0
"238","326","01/01/2023, 22:10:00","Washington residents have come to depend on reliable food delivery, while independent workers rely on flexible sche… https://t.co/xarO5lK8a3",633,0,3,0
"239","327","01/01/2023, 22:07:52","I said food vendor...not food stuff

Wait wait so everyone chosen sells data....now we will do food vendors s kecti… https://t.co/vG981cD21j",3931,0,60,27
"240","328","01/01/2023, 22:06:21","With digital disruption set to intensify even further, @AccentureSong’s Ramesh Rajandran shares how we collaborated… https://t.co/8TpAzOj9Ao",38,0,0,0
"241","329","01/01/2023, 22:03:25","@donortez Best food delivery @OritsFavour1 
Best response @Rhodahmi 
Best presentation @dennissignature @AbiolaBlackdiva",1312,0,2,2
"242","331","01/01/2023, 21:58:30","@donortez Best food delivery @OritsFavour1 
Best Response @Rhodahmi 
Best Presentation @OritsFavour1",16382,0,5,2
"243","332","01/01/2023, 21:58:29","@MajorManifest @EwingLesley @saanich @EsquimaltBC And food delivery trucks, and fire trucks, and police cars, and ambulances.",586,0,0,0
"244","333","01/01/2023, 21:57:19","@donortez Best food  delivery @OritsFavour1
Best presentation @OritsFavour1",417,0,2,1
"245","334","01/01/2023, 21:56:43","just googled if food delivery was a thing in the 40s and ended up finding this awesome piece of art from then on r/… https://t.co/eENYKnjbco",260,0,1,0
"246","335","01/01/2023, 21:53:55","Idea for 2023: a dating app where dudes have to send me food delivery before they’re allowed to message me",417,0,6,0
"247","336","01/01/2023, 21:52:02","Dear people who order food/groc. etc. 4 delivery.  We drive but the Co. takes a % of what you’re charged for delive… https://t.co/WjxzYHLV1H",23,0,0,0
"248","337","01/01/2023, 21:48:10","#affiliate #socialmedia #business #deal #linkedin #digitalmarketing #affiliatemarketing #b2b #makemoney #earnmoney… https://t.co/vcTKHUmoMb",84381,0,0,0
"249","339","01/01/2023, 21:46:15","SafeWork NSW are reminding food delivery riders to adhere to the new safety laws that came into effect at the begin… https://t.co/e2EqfMTAUA",13,0,0,0
"250","341","01/01/2023, 21:40:52","@tacobell my wife ordered food for dinner last night through the Taco Bell app. It was picked up but never delivere… https://t.co/OeOhEq5kvw",691,0,0,0
"251","342","01/01/2023, 21:38:48","@ChristineVinard These days EVERYONE delivers just use one of the many food delivery companies.",104,0,0,0
"252","343","01/01/2023, 21:38:44","successfully completed 2022 still never having used door dash or uber eats or any other food delivery service, let’… https://t.co/s6qbMYvh6R",805,0,6,0
"253","344","01/01/2023, 21:37:56","Kickstart the first Sunday of 2023 with delicious Indian food 🤗 
#Quickllyit 

Free Delivery… https://t.co/fJakj4gNxH",157,0,0,0
"254","345","01/01/2023, 21:37:01","@Deliveroo Food order confirmed at 8.01pm with 35 minute delivery schedule. 9.33pm cold food arrives after two call… https://t.co/gkhDKc1C5x",38,0,0,0
"255","346","01/01/2023, 21:31:58","food \\ torn btwn saving money and doing some new year celebration dinner delivery. hungery but also budgety.",39,0,0,0
"256","348","01/01/2023, 21:29:07","Logical and more transparent to know that delivery associates of food and home supplies are now handling more order… https://t.co/lOqqcVFbL3",140,0,1,0
"257","350","01/01/2023, 21:28:28","@BriannaWu My Chinese food delivery guy would be ideal, but I'd settle for Elon.",18,0,1,0
"258","351","01/01/2023, 21:27:52","The hunger walk for food is much more difficult than ordering delivery, but My nose knows what’s best ♨️",11001,0,8,1
"259","355","01/01/2023, 21:12:28","See example of roads to every farm here and think of possible delivery time through our food value chain in Nigeria… https://t.co/yjcLejCgZU",14035,0,3,0
"260","356","01/01/2023, 21:08:00","Higgins Sunburst Conure Bird Food, Gourmet Blend with Fruits &amp; Veggies, 3 lb  Bag Fast Delivery, by Just Jak's Pet… https://t.co/18bKBav5Lt",24,0,0,0
"261","357","01/01/2023, 21:07:02","Uber Eats revealed customers' most hilarious special delivery requests https://t.co/xKQORK63wB",269461,1,1,0
"262","358","01/01/2023, 21:06:43","@JoJoFromJerz Football🏈, food delivery and wine 🍷 https://t.co/DO2wTDGPhf",2466,0,0,0
"263","359","01/01/2023, 21:04:54","@ThatonePanMan My kind of turducken tbh
Order even more food and stuff the other delivery guys and food into the first",3439,0,1,0
"264","361","01/01/2023, 21:01:03","Uber Eats revealed customers' most hilarious special delivery requests https://t.co/vWoSM41kAk",174996,1,0,0
"265","362","01/01/2023, 20:59:02","Uber Eats revealed customers' most hilarious special delivery requests https://t.co/1Cu7fzIrKc",156630,1,1,1
"266","363","01/01/2023, 20:59:02","Uber Eats revealed customers' most hilarious special delivery requests https://t.co/W03fb1mxSa",361871,1,0,0
"267","364","01/01/2023, 20:58:55","Please sir my food delivery suspended https://t.co/0lyQ63WdIV",0,0,0,0
"268","365","01/01/2023, 20:58:50","Happy new year guys🎆🎊. Just some design I’m currently working on. Full code on my GitHub. Food delivery app.… https://t.co/6M8SGqYvwG",81,0,19,4
"269","368","01/01/2023, 20:55:02","Uber Eats revealed customers' most hilarious special delivery requests https://t.co/17AOh6RKR6",149607,1,3,1
"270","370","01/01/2023, 20:50:02","Uber Eats revealed customers' most hilarious special delivery requests https://t.co/0Ojb3gDFBu",135252,1,0,1
"271","371","01/01/2023, 20:50:02","Uber Eats revealed customers' most hilarious special delivery requests https://t.co/uGHH3QCu8V",877,0,0,0
"272","372","12/31/2022, 18:32:30","Natural remedies for fighting cold and flu this winter and homemade turnip soup recipe   🥣

https://t.co/TsqG4QwMum https://t.co/146egQRu6X",318193,0,152,49
"273","373","01/01/2023, 23:52:34","If you never cook for yourself or only eat fast food maybe incorporate 1-2 healthier frozen items per week. Or 1 easy homemade meal per week",261,0,2,1
"274","374","01/01/2023, 23:50:03","[homemade] caramelized onion bruschette 
 
#Food
 
https://t.co/kKNtJJEJQ6 https://t.co/w0p16tuMBZ",16837,0,0,0
"275","375","01/01/2023, 23:44:37","The best way to feed your dog is by giving them homemade food. This recipe is simple, healthy, and will keep your d… https://t.co/RbL3EQvsdx",13,0,0,0
"276","376","01/01/2023, 23:44:37","The best way to feed your dog is by giving them homemade food. This recipe is simple, healthy, and will keep your d… https://t.co/oRao2Fxt1P",182,0,0,0
"277","378","01/01/2023, 23:44:03","I really love having Italian heritage. Homemade Italian food is usually different than Italian restaurants, and usually better.",1692,0,3,0
"278","379","01/01/2023, 23:40:38","https://t.co/6nYLNNM4XQ Wisconsin Judge: People Can Sell Candy, Cakes, Cookies Without License: A Dane County judge… https://t.co/usmFcITgTG",849,0,2,0
"279","382","01/01/2023, 23:27:01","Steak, eggs, potatoes, and jamon [homemade] 

https://t.co/CfrcHIHvaD

#food #foodporn #foodie #cooking… https://t.co/7F99YNBQU7",21,0,0,0
"280","383","01/01/2023, 23:26:15","The evolution of Almond Butter Cookies! 🌱🍪🍰 

#Homemade #Food #Dessert #Cookies #Mango #Cheesecake #Vegan… https://t.co/RghkHtW74w",0,0,1,0
"281","385","12/27/2022, 04:04:56","[📷 MARK SHOTS]

Met a cutie during our dinner 😍🐶

#MarkTuan #Mark 
#마크 #段宜恩 
@marktuan https://t.co/eMp0wwVdv6",670288,1,29802,14917
"282","386","12/31/2022, 04:31:37","Deb &amp; I are so sad that Barbara Walters passed away. She was a trail blazer, wickedly funny, generous, open hearted… https://t.co/MnDLpu6rlw",15026242,1,19787,898
"283","388","01/01/2023, 23:59:59","If only I was good at drawing vore, could've drawn myself having a delicious New Year's dinner~
Or being one, would… https://t.co/wslMbwMXqB",2152,0,11,0
